621
14
1,47.83,4.165,1,13,4,0.085,0,0,0,1,1,520,1,0
1,30.67,2.5,1,12,7,2.25,0,0,0,1,0,340,1,0
1,21,3,0,1,3,1.085,1,1,8,1,1,160,2,1
0,50.08,12.54,1,5,3,2.29,1,1,3,1,1,156,1,1
1,22,0.79,1,8,3,0.29,0,1,1,0,1,420,284,0
0,25,11,0,5,3,4.5,1,0,0,0,1,120,1,0
0,32.33,0.54,1,12,3,0.04,1,0,0,0,1,440,11178,1
1,24.17,0.875,1,10,3,4.625,1,1,2,1,1,520,2001,1
0,30.58,10.665,1,10,7,0.085,0,1,12,1,1,129,4,0
1,24.5,13.335,0,5,3,0.04,0,0,0,1,1,120,476,0
1,21.33,10.5,1,7,3,3,1,0,0,1,1,0,1,1
1,48.08,6.04,1,3,3,0.04,0,0,0,0,1,0,2691,1
0,21.75,11.75,1,7,3,0.25,0,0,0,1,1,180,1,0
1,19,1.75,0,7,3,2.335,0,0,0,1,1,112,7,0
0,30.42,1.375,1,8,7,0.04,0,1,3,0,1,0,34,0
1,34.17,9.17,1,7,3,4.5,1,1,12,1,1,0,222,1
0,38.58,5,1,12,3,13.5,1,0,0,1,1,980,1,0
1,34.92,2.5,1,8,3,0,1,0,0,1,1,239,201,1
1,32.33,2.5,1,7,3,1.25,0,0,0,1,1,280,1,0
1,23.17,0,1,12,3,0.085,1,0,0,0,1,0,1,1
1,18.17,10.25,1,7,7,1.085,0,0,0,0,1,320,14,0
0,24.5,12.75,1,7,4,4.75,1,1,2,0,1,73,445,1
1,33.5,1.75,1,13,7,4.5,1,1,4,1,1,253,858,1
1,32.08,4,1,6,3,2.5,1,0,0,1,1,360,1,1
1,36.67,2,1,2,3,0.25,0,0,0,1,1,221,1,0
0,31.25,3.75,1,12,7,0.625,1,1,9,1,1,181,1,1
1,18.67,5,1,10,3,0.375,1,1,2,0,1,0,39,0
1,30.17,0.5,1,7,3,1.75,1,1,11,0,1,32,541,1
1,16.25,0.835,1,6,3,0.085,1,0,0,0,0,200,1,0
1,60.08,14.5,1,0,0,18,1,1,15,1,1,0,1001,1
0,53.33,0.165,1,0,0,0,0,0,0,1,0,62,28,0
0,20.67,1.835,1,10,3,2.085,1,1,5,0,1,220,2504,1
1,34.83,4,1,1,4,12.5,1,0,0,1,1,184,1,0
1,31.67,0.83,1,13,3,1.335,1,1,8,1,1,303,3291,1
1,35.25,3.165,1,13,7,3.75,1,0,0,1,1,680,1,0
0,22.92,11.585,1,12,3,0.04,1,0,0,0,1,80,1350,1
0,23.58,0.83,1,10,3,0.415,0,1,1,1,1,200,12,0
1,17.08,0.25,1,10,3,0.335,0,1,4,0,1,160,9,0
0,47.42,3,1,13,3,13.875,1,1,2,1,1,519,1705,1
0,25.17,2.875,1,13,7,0.875,1,0,0,0,1,360,1,1
1,48.25,25.085,1,8,3,1.75,1,1,3,0,1,120,15,1
0,37.33,2.5,1,2,7,0.21,0,0,0,0,1,260,247,0
0,18.17,10,0,10,7,0.165,0,0,0,0,1,340,1,0
1,40,6.5,1,5,4,3.5,1,1,1,0,1,0,501,1
1,19.67,0.375,1,10,3,2,1,1,2,1,1,80,1,1
1,26,1,1,10,3,1.75,1,0,0,1,1,280,1,1
1,37.33,2.665,1,12,3,0.165,0,0,0,1,1,0,502,0
0,28.08,15,0,9,8,0,1,0,0,0,1,0,13213,1
1,48.17,3.5,1,5,3,3.5,1,0,0,0,0,230,1,1
0,23.25,5.875,1,10,3,3.17,1,1,10,0,1,120,246,1
1,21.67,1.165,0,3,3,2.5,1,1,1,0,1,180,21,0
1,42.83,4.625,1,10,3,4.58,1,0,0,0,0,0,1,1
1,23.92,0.665,1,7,3,0.165,0,0,0,0,1,100,1,1
1,31.57,4,0,2,3,0.085,0,0,0,1,1,411,1,0
1,25.33,0.58,1,7,3,0.29,1,1,7,1,1,96,5125,1
1,22.25,9,1,5,3,0.085,0,0,0,0,1,0,1,0
1,36.75,0.125,0,7,3,1.5,0,0,0,1,1,232,114,1
1,18.5,2,1,2,3,1.5,1,1,2,0,1,120,301,1
0,29.5,1.085,0,13,3,1,0,0,0,0,1,280,14,0
1,32.83,2.5,1,12,7,2.75,1,1,6,0,1,160,2073,1
1,36.08,2.54,1,0,0,0,0,0,0,0,1,0,1001,0
0,23.58,0.585,0,0,0,0.125,0,0,0,0,1,120,88,0
1,27.25,1.665,1,12,7,5.085,1,1,9,0,1,399,828,1
1,20.25,9.96,1,9,1,0,1,0,0,0,1,0,1,1
0,38.33,4.415,1,7,3,0.125,0,0,0,0,1,160,1,0
0,25.25,13.5,0,0,0,2,0,1,1,1,1,200,2,0
0,15.75,0.375,1,7,3,1,0,0,0,0,1,120,19,0
1,33.58,0.25,1,2,4,4,0,0,0,1,0,420,1,0
1,32,1.75,0,9,7,0.04,1,0,0,1,1,393,1,1
1,19.17,4,0,2,3,1,0,0,0,1,1,360,1001,0
0,24.75,3,1,10,7,1.835,1,1,19,0,1,0,501,1
0,38.92,1.665,1,5,3,0.25,0,0,0,0,1,0,391,0
1,27.83,1.54,1,8,3,3.75,1,1,5,1,1,100,4,1
1,26.67,2.71,0,12,3,5.25,1,1,1,0,1,211,1,1
1,32.42,3,1,1,3,0.165,0,0,0,1,1,120,1,0
0,23.5,1.5,1,8,3,0.875,0,0,0,1,1,160,1,0
0,22.42,5.665,1,10,3,2.585,1,1,7,0,1,129,3258,1
0,20.75,10.25,1,10,3,0.71,1,1,2,1,1,49,1,1
1,45,8.5,1,12,7,14,1,1,1,1,1,88,2001,1
0,33.92,1.585,0,0,0,0,1,0,0,0,1,320,1,0
1,40.25,21.5,1,9,8,20,1,1,11,0,1,0,1201,1
1,32.92,2.5,1,5,3,1.75,0,1,2,1,1,720,1,0
0,20.08,1.25,1,7,3,0,0,0,0,0,1,0,1,0
0,41.58,1.04,1,5,3,0.665,0,0,0,0,1,240,238,0
1,19,0,0,0,0,0,0,1,4,0,1,45,2,0
1,23.17,0,1,7,3,0,0,0,0,0,2,184,1,1
1,40.92,0.835,1,0,0,0,1,0,0,0,1,130,2,0
1,34,5.085,0,2,4,1.085,0,0,0,1,1,480,1,0
0,16,0.165,1,5,3,1,0,1,2,1,1,320,2,0
0,33.67,0.375,1,12,3,0.375,0,0,0,0,1,300,45,1
1,23,0.75,1,6,3,0.5,0,0,0,1,0,320,1,0
0,24.5,2.415,0,7,3,0,0,0,0,0,1,120,1,0
1,34.92,5,1,13,7,7.5,1,1,6,1,1,0,1001,1
1,36.67,4.415,0,3,3,0.25,1,1,10,1,1,320,1,1
1,25.08,1.71,1,13,3,1.665,1,1,1,1,1,395,21,1
0,32.17,1.46,1,8,3,1.085,1,1,16,0,1,120,2080,1
1,30.83,0,1,8,3,1.25,1,1,1,0,1,202,1,1
1,19.33,10.915,1,7,4,0.585,0,1,2,1,1,200,8,0
1,22.58,10.04,1,13,3,0.04,1,1,9,0,1,60,397,1
1,16.33,4.085,1,2,7,0.415,0,0,0,1,1,120,1,0
1,22.83,3,1,6,3,1.29,1,1,1,0,1,260,801,1
0,58.33,10,1,10,3,4,1,1,14,0,1,0,1603,1
1,21.92,0.5,1,7,3,0.125,0,0,0,0,1,360,1,0
1,26.25,1.54,1,8,3,0.125,0,0,0,0,1,100,1,0
0,46,4,1,4,2,0,1,0,0,0,1,100,961,1
1,23,0.625,0,5,3,0.125,1,0,0,0,1,180,2,0
1,17.67,4.46,1,7,3,0.25,0,0,0,0,0,80,1,0
0,17.33,9.5,1,5,3,1.75,0,1,10,1,1,0,11,0
1,50.75,0.585,1,0,0,0,0,0,0,0,1,145,1,0
1,35.25,16.5,0,7,3,4,1,0,0,0,1,80,1,0
1,23.75,0.415,0,7,3,0.04,0,1,2,0,1,128,7,0
1,16.08,0.75,1,7,3,1.75,1,1,5,1,1,352,691,1
0,28.75,3.75,1,7,3,1.085,1,1,1,1,1,371,1,1
0,17.92,0.54,1,7,3,1.75,0,1,1,1,1,80,6,0
1,36.33,2.125,0,8,3,0.085,1,1,1,0,1,50,1188,1
1,23.08,2.5,1,0,0,0.085,0,0,0,1,1,100,4209,0
1,31.25,1.125,1,0,0,0,0,1,1,0,1,96,20,0
1,43.25,3,1,10,7,6,1,1,11,0,1,80,1,1
1,31.33,19.5,1,7,3,7,1,1,16,0,1,0,5001,1
1,25.75,0.5,1,7,3,1.46,1,1,5,1,1,312,1,1
1,48.75,26.335,0,0,0,0,1,0,0,1,1,0,1,0
1,34.25,1.75,1,8,4,0.25,1,0,0,1,1,163,1,0
0,18.92,9.25,0,7,3,1,1,1,4,1,1,80,501,1
0,31.75,3,0,4,2,0,0,0,0,0,1,160,21,0
0,19.5,0.165,1,10,3,0.04,0,0,0,1,1,380,1,0
0,21.92,11.665,1,3,7,0.085,0,0,0,0,1,320,6,0
1,22,7.835,0,2,4,0.165,0,0,0,1,1,184,1,0
1,29.17,3.5,1,8,3,3.5,1,1,3,1,1,329,1,0
1,80.25,5.5,1,7,3,0.54,1,0,0,0,1,0,341,0
1,18.58,5.71,1,1,3,0.54,0,0,0,0,1,120,1,0
0,24.5,0.5,1,10,7,1.5,1,0,0,0,1,280,825,1
1,23.08,0,1,3,3,1,0,1,11,0,0,0,1,0
1,20.67,5.29,1,10,3,0.375,1,1,1,0,1,160,1,0
0,28.17,0.375,1,10,3,0.585,1,1,4,0,1,80,1,1
1,20.75,5.085,0,4,3,0.29,0,0,0,0,1,140,185,0
1,39.58,5,1,0,0,0,0,1,2,0,1,17,2,0
0,20.08,0.125,1,10,3,1,0,1,1,0,1,240,769,1
0,45,4.585,1,3,7,1,0,0,0,1,0,240,1,0
0,21.67,11.5,0,4,2,0,1,1,11,1,1,0,1,1
0,47.25,0.75,1,10,7,2.75,1,1,1,0,1,333,893,1
1,26.92,2.25,1,2,4,0.5,0,0,0,1,1,640,4001,0
1,69.17,9,1,0,0,4,0,1,1,0,1,70,7,0
0,22.25,1.25,0,0,0,3.25,0,0,0,0,1,280,1,0
1,26.17,0.835,1,12,3,1.165,0,0,0,0,1,100,1,0
1,39.92,6.21,1,10,3,0.04,1,1,1,0,1,200,301,1
1,21.5,9.75,1,7,3,0.25,1,0,0,0,1,140,1,0
0,24.5,1.04,0,0,0,0.5,1,1,3,0,1,180,148,0
1,16.33,2.75,1,5,3,0.665,0,1,1,0,1,80,22,0
0,18.42,9.25,1,10,3,1.21,1,1,4,0,1,60,541,1
1,25,12.5,1,5,3,3,1,0,0,1,0,20,1,1
1,30.75,1.585,1,1,3,0.585,0,0,0,1,0,0,1,0
0,26.17,2,1,4,2,0,0,0,0,1,1,276,2,0
1,41.5,1.54,1,2,4,3.5,0,0,0,0,1,216,1,1
0,25.08,2.54,0,5,3,0.25,1,0,0,1,1,370,1,1
0,23.42,0.79,0,10,3,1.5,1,1,2,1,1,80,401,1
1,29.25,14.79,1,5,3,5.04,1,1,5,1,1,168,1,1
1,28.92,15,1,7,7,5.335,1,1,11,0,1,0,2284,1
1,37.33,6.5,1,6,7,4.25,1,1,12,1,1,93,1,1
1,52.33,1.375,0,7,7,9.46,1,0,0,1,1,200,101,0
1,17.08,0.085,0,7,3,0.04,0,0,0,0,1,140,723,0
1,33.17,3.165,0,13,3,3.165,1,1,3,1,1,380,1,1
1,21.33,7.5,1,5,3,1.415,1,1,1,0,1,80,9801,1
0,25.33,2.085,1,7,7,2.75,1,0,0,1,1,360,2,0
1,15.17,7,1,9,3,1,0,0,0,0,1,600,1,0
1,28.75,1.165,1,3,3,0.5,1,0,0,0,0,280,1,0
1,22.75,11.5,1,2,3,0.415,0,0,0,0,1,0,1,0
0,44.33,0,1,7,3,2.5,1,0,0,0,1,0,1,1
0,28.58,1.665,1,10,3,2.415,1,0,0,1,1,440,1,0
0,28.67,1.04,1,7,3,2.5,1,1,5,1,1,300,1431,1
1,22.92,0.17,1,6,3,0.085,0,0,0,0,0,0,1,0
1,40.58,5,1,7,3,5,1,1,7,0,1,0,3066,1
0,52.17,0,0,0,0,0,0,0,0,0,1,0,1,0
1,22.08,2.335,1,3,3,0.75,0,0,0,0,1,180,1,0
0,57.08,19.5,1,7,3,5.5,1,1,7,0,1,0,3001,1
1,21.83,11,1,13,3,0.29,1,1,6,0,1,121,1,1
0,33.08,1.625,1,1,3,0.54,0,0,0,1,1,0,1,0
1,23.33,11.625,0,8,3,0.835,1,0,0,1,1,160,301,1
1,40.58,1.5,1,2,4,0,0,0,0,0,0,300,1,0
0,20.83,3,1,5,3,0.04,1,0,0,0,1,100,1,1
1,21.58,0.79,0,12,3,0.665,0,0,0,0,1,160,1,0
1,26.33,13,1,9,1,0,0,0,0,1,1,140,1111,0
1,34.42,4.25,1,2,4,3.25,1,1,2,0,1,274,611,1
0,60.92,5,1,5,3,4,1,1,4,0,1,0,100,1
0,49,1.5,1,4,2,0,1,0,0,1,1,100,28,0
0,22.5,0.415,1,2,3,0.335,0,0,0,1,0,144,1,0
1,34.17,5.25,1,8,3,0.085,0,0,0,1,1,290,7,1
0,57.08,0.335,1,2,4,1,1,0,0,1,1,252,2198,0
1,26.75,4.5,0,7,4,2.5,0,0,0,0,1,200,1211,0
0,44.17,6.665,1,10,3,7.375,1,1,3,1,1,0,1,1
1,20.17,9.25,1,7,3,1.665,1,1,3,1,1,40,29,1
1,35,2.5,1,2,3,1,0,0,0,1,1,210,1,0
1,36.33,3.79,1,8,3,1.165,1,0,0,1,1,200,1,0
0,31.57,1.5,1,0,0,0,0,1,2,1,1,200,106,0
1,39.5,1.625,1,7,3,1.5,0,0,0,0,1,0,317,0
0,18.83,9.5,1,8,3,1.625,1,1,6,1,1,40,601,1
0,58.42,21,1,2,4,10,1,1,13,0,1,0,6701,1
1,43,0.29,0,12,7,1.75,1,1,8,0,1,100,376,1
1,22.75,11,1,10,3,2.5,1,1,7,1,1,100,810,1
0,22.67,0.79,1,2,3,0.085,0,0,0,0,1,144,1,0
0,27.58,3,1,6,3,2.79,0,1,1,1,1,280,11,0
1,19.42,6.5,1,8,7,1.46,1,1,7,0,1,80,2955,1
0,24.5,1.75,0,7,3,0.165,0,0,0,0,1,132,1,0
1,58.58,2.71,1,7,3,2.415,0,0,0,1,1,320,1,0
1,17.92,0.205,1,5,3,0.04,0,0,0,0,1,280,751,0
1,36.5,4.25,1,10,3,3.5,0,0,0,0,1,454,51,0
1,30.33,0.5,1,1,7,0.085,0,0,0,1,0,252,1,0
1,22.25,0.46,1,3,3,0.125,0,0,0,1,1,280,56,0
0,26.5,2.71,0,7,3,0.085,0,0,0,0,0,80,1,0
1,36.17,0.42,0,8,3,0.29,0,0,0,1,1,309,3,0
0,39.08,4,1,7,3,3,0,0,0,0,1,480,1,0
1,39.5,4.25,1,7,4,6.5,1,1,16,0,1,117,1211,1
1,22.17,2.25,1,2,3,0.125,0,0,0,0,1,160,11,0
1,27.75,0.585,0,12,3,0.25,1,1,2,0,1,260,501,1
0,68.67,15,1,9,8,0,1,1,14,0,1,0,3377,1
0,29.5,0.46,1,3,3,0.54,1,1,4,0,1,380,501,1
0,40.33,8.125,0,3,3,0.165,0,1,2,0,1,184,19,0
1,32.75,1.5,1,12,7,5.5,1,1,3,1,1,0,1,1
0,30.67,12,1,7,3,2,1,1,1,0,1,220,20,1
1,62.5,12.75,0,7,7,5,1,0,0,0,1,112,1,0
1,38.25,10.125,0,3,3,0.125,0,0,0,0,1,160,1,0
1,32.67,5.5,1,10,7,5.5,1,1,12,1,1,408,1001,1
1,26.67,1.75,0,7,3,1,1,1,5,1,1,160,5778,1
1,19.17,9.5,1,8,3,1.5,1,0,0,0,1,120,2207,1
